,schoolyear,County,DistrictName,SchoolName,Percent
4169,2023-24,King,Auburn School District,WILLOW CREST ELEMENTARY,0.53226
4170,2023-24,Pierce,Tacoma School District,TACOMA ONLINE ELEMENTARY SCHOOL,0.93750
4171,2023-24,Benton,Richland School District,DESERT SKY ELEMENTARY,0.70588
4172,2023-24,,Impact | Black River Elementary,IMPACT | BLACK RIVER ELEMENTARY,0.36735
4173,2023-24,King,Renton School District,HILLTOP HERITAGE ELEMENTARY SCHOOL,0.74157
4174,2023-24,Spokane,Spokane School District,SPOKANE PUBLIC LANGUAGE IMMERSION,0.22917
4175,2023-24,Clark,Vancouver School District,RUTH BADER GINSBURG ELEMENTARY SCHOOL,0.32143
4176,2023-24,Clark,Vancouver School District,VANCOUVER INNOVATION TECHNOLOGY AND ARTS ELEMENTARY,0.88889
4177,2023-24,,Paschal Sherman Indian School,PASCHAL SHERMAN INDIAN SCHOOL,0.66667
4178,2016-17,,Washtucna School District,WASHTUCNA ELEMENTARY/HIGH SCHOOL,
4179,2016-17,Adams,Othello School District,LUTACAGA ELEMENTARY,0.19149
4180,2016-17,Adams,Othello School District,HIAWATHA ELEMENTARY SCHOOL,0.29348
4181,2016-17,Adams,Othello School District,SCOOTNEY SPRINGS ELEMENTARY,0.27368
4182,2016-17,Adams,Lind School District,LIND ELEMENTARY SCHOOL,0.8125
4183,2016-17,,Ritzville School District,RITZVILLE GRADE SCHOOL,0.52941
4184,2016-17,Asotin,Clarkston School District,PARKWAY ELEMENTARY,0.34545
4185,2016-17,Asotin,Clarkston School District,GRANTHAM ELEMENTARY,0.13636
4186,2016-17,Asotin,Clarkston School District,HIGHLAND ELEMENTARY,0.15556
4187,2016-17,Asotin,Clarkston School District,HEIGHTS ELEMENTARY,0.16
4188,2016-17,Asotin,Asotin-Anatone School District,ASOTIN ELEMENTARY,0.73333
4189,2016-17,Benton,Kennewick School District,EASTGATE ELEMENTARY SCHOOL,0.13462
4190,2016-17,Benton,Kennewick School District,WESTGATE ELEMENTARY SCHOOL,0.07595
4191,2016-17,Benton,Kennewick School District,HAWTHORNE ELEMENTARY SCHOOL,0.4875
4192,2016-17,Benton,Kennewick School District,WASHINGTON ELEMENTARY SCHOOL,0.1791
4193,2016-17,Benton,Kennewick School District,EDISON ELEMENTARY SCHOOL,0.2451
4194,2016-17,Benton,Kennewick School District,VISTA ELEMENTARY SCHOOL,0.31081
4195,2016-17,Benton,Kennewick School District,CANYON VIEW ELEMENTARY SCHOOL,0.52632
4196,2016-17,Benton,Kennewick School District,SOUTHGATE ELEMENTARY SCHOOL,0.5641
4197,2016-17,Benton,Kennewick School District,SUNSET VIEW ELEMENTARY SCHOOL,0.29348
4198,2016-17,Benton,Kennewick School District,LINCOLN ELEMENTARY SCHOOL,0.3945
4199,2016-17,Benton,Kennewick School District,CASCADE ELEMENTARY SCHOOL,0.34444
4200,2016-17,Benton,Kennewick School District,AMISTAD ELEMENTARY SCHOOL,0.12821
4201,2016-17,Benton,Kennewick School District,RIDGE VIEW ELEMENTARY SCHOOL,0.67593
4202,2016-17,,Paterson School District,PATERSON ELEMENTARY SCHOOL,0.73333
4203,2016-17,Benton,Kiona-Benton City School District,KIONA-BENTON CITY PRIMARY SCHOOL,0.41489
4204,2016-17,Benton,Finley School District,FINLEY ELEMENTARY,0.35185
4205,2016-17,Benton,Prosser School District,KEENE-RIVERVIEW ELEMENTARY,0.14744
4206,2016-17,Benton,Prosser School District,WHITSTRAN ELEMENTARY,0.05405
4207,2016-17,Benton,Richland School District,JEFFERSON ELEMENTARY,0.31507
4208,2016-17,Benton,Richland School District,MARCUS WHITMAN ELEMENTARY,0.2987
4209,2016-17,Benton,Richland School District,LEWIS & CLARK ELEMENTARY SCHOOL,0.45122
4210,2016-17,Benton,Richland School District,JASON LEE ELEMENTARY SCHOOL,0.17857
4211,2016-17,Benton,Richland School District,SACAJAWEA ELEMENTARY,0.44
4212,2016-17,Benton,Richland School District,TAPTEAL ELEMENTARY SCHOOL,0.43011
4213,2016-17,Benton,Richland School District,BADGER MOUNTAIN ELEMENTARY,0.52577
4214,2016-17,Benton,Richland School District,WILLIAM WILEY ELEMENTARY SCHOOL,0.75
4215,2016-17,Chelan,Manson School District,MANSON ELEMENTARY,0.68182
4216,2016-17,Chelan,Entiat School District,PAUL RUMBURG ELEMENTARY,0.86667
4217,2016-17,Chelan,Lake Chelan School District,MORGEN OWINGS ELEMENTARY SCHOOL,0.27059
4218,2016-17,Chelan,CASHMERE SCHOOL DISTRICT,VALE ELEMENTARY SCHOOL,0.57143
4219,2016-17,Chelan,Cascade School District,PESHASTIN DRYDEN ELEMENTARY,0.63462
4220,2016-17,Chelan,Cascade School District,BEAVER VALLEY SCHOOL,
4221,2016-17,Chelan,Wenatchee School District,LEWIS AND CLARK ELEMENTARY SCH,0.07407
4222,2016-17,Chelan,Wenatchee School District,COLUMBIA ELEMENTARY SCHOOL,0.22034
4223,2016-17,Chelan,Wenatchee School District,MISSION VIEW ELEMENTARY SCHOOL,0.38614
4224,2016-17,Chelan,Wenatchee School District,WASHINGTON ELEMENTARY SCHOOL,0.39773
4225,2016-17,Chelan,Wenatchee School District,SUNNYSLOPE ELEMENTARY SCHOOL,0.66667
4226,2016-17,Chelan,Wenatchee School District,ABRAHAM LINCOLN ELEMENTARY,0.09333
4227,2016-17,Chelan,Wenatchee School District,JOHN NEWBERY ELEMENTARY,0.18519
4228,2016-17,Clallam,Port Angeles School District,JEFFERSON ELEMENTARY,0.38298
4229,2016-17,Clallam,Port Angeles School District,FRANKLIN ELEMENTARY,0.35385
4230,2016-17,Clallam,Port Angeles School District,HAMILTON ELEMENTARY,0.31884
4231,2016-17,Clallam,Port Angeles School District,DRY CREEK ELEMENTARY,0.34426
4232,2016-17,Clallam,Crescent School District,CRESCENT SCHOOL,0.57143
4233,2016-17,Clallam,Sequim School District,HELEN HALLER ELEMENTARY SCHOOL,0.38144
4234,2016-17,Clallam,Sequim School District,GREYWOLF ELEMENTARY SCHOOL,0.71287
4235,2016-17,Clallam,Cape Flattery School District,NEAH BAY ELEMENTARY SCHOOL,0.51429
4236,2016-17,Clallam,Cape Flattery School District,CLALLAM BAY HIGH & ELEMENTARY,0.58824
4237,2016-17,Clallam,Quillayute Valley School District,FORKS ELEMENTARY SCHOOL,0.57143
4238,2016-17,Clark,Vancouver School District,LINCOLN ELEMENTARY SCHOOL,0.26923
4239,2016-17,Clark,Vancouver School District,HOUGH ELEMENTARY SCHOOL,0.38462
4240,2016-17,Clark,Vancouver School District,FRUIT VALLEY ELEMENTARY SCHOOL,0.07143
4241,2016-17,Clark,Vancouver School District,HARNEY ELEMENTARY SCHOOL,0.23684
4242,2016-17,Clark,Vancouver School District,PETER S OGDEN ELEMENTARY,0.09574
4243,2016-17,Clark,Vancouver School District,HAZEL DELL ELEMENTARY SCHOOL,0.47619
4244,2016-17,Clark,Vancouver School District,MINNEHAHA ELEMENTARY SCHOOL,0.26316
4245,2016-17,Clark,Vancouver School District,WALNUT GROVE ELEMENTARY,0.18519
4246,2016-17,Clark,Vancouver School District,SALMON CREEK ELEMENTARY,0.66234
4247,2016-17,Clark,Vancouver School District,SARAH J ANDERSON ELEMENTARY,0.26772
4248,2016-17,Clark,Vancouver School District,LAKE SHORE ELEMENTARY,0.44118
4249,2016-17,Clark,Vancouver School District,BENJAMIN FRANKLIN ELEMENTARY,0.53125
4250,2016-17,Clark,Vancouver School District,GEORGE C MARSHALL ELEMENTARY,0.16216
4251,2016-17,Clark,Vancouver School District,WASHINGTON ELEMENTARY,0.41818
4252,2016-17,Clark,Vancouver School District,DWIGHT D EISENHOWER ELEMENTARY,0.20896
4253,2016-17,Clark,Vancouver School District,MARTIN LUTHER KING ELEMENTARY,0.22078
4254,2016-17,Clark,Vancouver School District,HARRY S TRUMAN ELEMENTARY SCHOOL,0.39437
4255,2016-17,Clark,Vancouver School District,SACAJAWEA ELEMENTARY SCHOOL,0.22222
4256,2016-17,Clark,Vancouver School District,FELIDA ELEMENTARY SCHOOL,0.69231
4257,2016-17,Clark,Vancouver School District,CHINOOK ELEMENTARY SCHOOL,0.34259
4258,2016-17,Clark,Vancouver School District,ROOSEVELT ELEMENTARY SCHOOL,0.16304
4259,2016-17,Clark,La Center School District,LA CENTER ELEMENTARY,0.60748
4260,2016-17,,Green Mountain School District,GREEN MOUNTAIN SCHOOL,0.70588
4261,2016-17,Clark,Washougal School District,HATHAWAY ELEMENTARY,0.5
4262,2016-17,Clark,Washougal School District,GAUSE ELEMENTARY,0.28571
4263,2016-17,Clark,Washougal School District,CAPE HORN SKYE ELEMENTARY,0.6875
4264,2016-17,Clark,Evergreen School District (Clark),MILL PLAIN ELEMENTARY SCHOOL,0.36364
4265,2016-17,Clark,Evergreen School District (Clark),ORCHARDS ELEMENTARY SCHOOL,0.38889
4266,2016-17,Clark,Evergreen School District (Clark),ELLSWORTH ELEMENTARY SCHOOL,0.32877
4267,2016-17,Clark,Evergreen School District (Clark),SIFTON ELEMENTARY SCHOOL,0.28049
4268,2016-17,Clark,Evergreen School District (Clark),MARRION ELEMENTARY SCHOOL,0.37288
4269,2016-17,Clark,Evergreen School District (Clark),BURTON ELEMENTARY SCHOOL,0.26761
4270,2016-17,Clark,Evergreen School District (Clark),CRESTLINE ELEMENTARY SCHOOL,0.375
4271,2016-17,Clark,Evergreen School District (Clark),SILVER STAR ELEMENTARY SCHOOL,0.42308
4272,2016-17,Clark,Evergreen School District (Clark),SUNSET ELEMENTARY SCHOOL,0.34483
4273,2016-17,Clark,Evergreen School District (Clark),FIRCREST ELEMENTARY SCHOOL,0.60274
4274,2016-17,Clark,Evergreen School District (Clark),IMAGE ELEMENTARY SCHOOL,0.24786
4275,2016-17,Clark,Evergreen School District (Clark),RIVERVIEW ELEMENTARY SCHOOL,0.2987
4276,2016-17,Clark,Evergreen School District (Clark),HEARTHWOOD ELEMENTARY SCHOOL,0.43137
4277,2016-17,Clark,Evergreen School District (Clark),BURNT BRIDGE CREEK ELEMENTARY SCH,0.47727
4278,2016-17,Clark,Evergreen School District (Clark),HARMONY ELEMENTARY SCHOOL,0.29032
4279,2016-17,Clark,Evergreen School District (Clark),PIONEER ELEMENTARY SCHOOL,0.23077
4280,2016-17,Clark,Evergreen School District (Clark),FISHERS LANDING ELEMENTARY SCHOOL,0.58
4281,2016-17,Clark,Evergreen School District (Clark),ILLAHEE ELEMENTARY SCHOOL,0.4881
4282,2016-17,Clark,Camas School District,HELEN BALLER ELEM,0.5
4283,2016-17,Clark,Camas School District,LACAMAS LAKE ELEMENTARY,0.78049
4284,2016-17,Clark,Camas School District,DOROTHY FOX,0.77419
4285,2016-17,Clark,Camas School District,PRUNE HILL ELEM,0.87324
4286,2016-17,Clark,Battle Ground School District,HOMELINK RIVER,0.73077
4287,2016-17,Clark,Battle Ground School District,YACOLT PRIMARY,0.41667
4288,2016-17,Clark,Battle Ground School District,GLENWOOD HEIGHTS PRIMARY,0.7907
4289,2016-17,Clark,Battle Ground School District,PLEASANT VALLEY PRIMARY,0.48649
4290,2016-17,Clark,Battle Ground School District,CAPTAIN STRONG,0.69286
4291,2016-17,Clark,Ridgefield School District,SOUTH RIDGE ELEMENTARY,0.52518
4292,2016-17,Clark,Ridgefield School District,UNION RIDGE ELEMENTARY,0.37805
4293,2016-17,Columbia,Dayton School District,DAYTON ELEMENTARY SCHOOL,0.28571
4294,2016-17,Cowlitz,Longview School District,KESSLER ELEMENTARY SCHOOL,0.31579
4295,2016-17,Cowlitz,Longview School District,COLUMBIA VALLEY GARDEN ELEM SCHL,0.32857
4296,2016-17,Cowlitz,Longview School District,SAINT HELENS ELEMENTARY,0.13793
4297,2016-17,Cowlitz,Longview School District,OLYMPIC ELEMENTARY SCHOOL,0.08333
4298,2016-17,Cowlitz,Longview School District,NORTHLAKE ELEMENTARY SCHOOL,0.30508
4299,2016-17,Cowlitz,Longview School District,ROBERT GRAY ELEMENTARY,0.38571
4300,2016-17,Cowlitz,Longview School District,COLUMBIA HEIGHTS ELEMENTARY,0.19718
4301,2016-17,Cowlitz,Longview School District,MINT VALLEY ELEMENTARY,0.36765
4302,2016-17,,Toutle Lake School District,TOUTLE LAKE ELEMENTARY,0.48718
4303,2016-17,Cowlitz,Castle Rock School District,CASTLE ROCK ELEMENTARY,0.50602
4304,2016-17,Cowlitz,Kalama School District,KALAMA ELEM SCHOOL,0.65385
4305,2016-17,Cowlitz,Woodland School District,YALE ELEMENTARY,0.9
4306,2016-17,Cowlitz,Kelso School District,ROSE VALLEY ELEMENTARY,0.16667
4307,2016-17,Cowlitz,Kelso School District,WALLACE ELEMENTARY,0.61538
4308,2016-17,Cowlitz,Kelso School District,CATLIN ELEMENTARY,0.41379
4309,2016-17,Cowlitz,Kelso School District,BUTLER ACRES ELEMENTARY,0.28814
4310,2016-17,Cowlitz,Kelso School District,BARNES ELEMENTARY,0.1087
4311,2016-17,Cowlitz,Kelso School District,BEACON HILL ELEMENTARY,0.09211
4312,2016-17,,Orondo School District,ORONDO ELEMENTARY AND MIDDLE SCHOOL,0.25
4313,2016-17,Douglas,Bridgeport School District,BRIDGEPORT ELEMENTARY,0.36508
4314,2016-17,Douglas,Eastmont School District,ROCK ISLAND ELEMENTARY,0.29545
4315,2016-17,Douglas,Eastmont School District,GRANT ELEMENTARY SCHOOL,0.35789
4316,2016-17,Douglas,Eastmont School District,LEE ELEMENTARY,0.48352
4317,2016-17,Douglas,Eastmont School District,KENROY ELEMENTARY,0.26829
4318,2016-17,Douglas,Eastmont School District,CASCADE ELEMENTARY,0.3945
4319,2016-17,Douglas,Eastmont School District,STERLING SCHOOL,0.25
4320,2016-17,,Mansfield School District,MANSFIELD ELEM AND HIGH SCHOOL,
4321,2016-17,Douglas,Waterville School District,WATERVILLE ELEMENTARY,0.77419
4322,2016-17,Ferry,Curlew School District,CURLEW ELEM & HIGH SCHOOL,0.63158
4323,2016-17,,Orient School District,ORIENT ELEMENTARY SCHOOL,
4324,2016-17,Ferry,Inchelium School District,INCHELIUM ELEMENTARY SCHOOL,0.38889
4325,2016-17,Ferry,Republic School District,REPUBLIC ELEMENTARY SCHOOL,0.42105
4326,2016-17,Franklin,Pasco School District,LONGFELLOW ELEMENTARY,0.11111
4327,2016-17,Franklin,Pasco School District,EMERSON ELEMENTARY,0.18605
4328,2016-17,Franklin,Pasco School District,MARK TWAIN ELEMENTARY,0.47059
4329,2016-17,Franklin,Pasco School District,EDWIN MARKHAM ELEMENTARY,0.72093
4330,2016-17,Franklin,Pasco School District,ROBERT FROST ELEMENTARY,0.06667
4331,2016-17,Franklin,Pasco School District,RUTH LIVINGSTON ELEMENTARY,0.29213
4332,2016-17,Franklin,Pasco School District,JAMES MCGEE ELEMENTARY,0.38462
4333,2016-17,Franklin,Pasco School District,WHITTIER ELEMENTARY,0.36893
4334,2016-17,Franklin,North Franklin School District,CONNELL ELEM,0.36364
4335,2016-17,Franklin,North Franklin School District,BASIN CITY ELEM,0.46875
4336,2016-17,,Kahlotus School District,KAHLOTUS ELEM & HIGH,
4337,2016-17,Garfield,Pomeroy School District,POMEROY ELEMENTARY SCHOOL,0.80952
4338,2016-17,Grant,Wahluke School District,MATTAWA ELEMENTARY,0.67606
4339,2016-17,Grant,Wahluke School District,MORRIS SCHOTT ELEMENTARY,0.05405
4340,2016-17,Grant,Wahluke School District,SADDLE MOUNTAIN ELEMENTARY,0.06931
4341,2016-17,Grant,Quincy School District,PIONEER ELEMENTARY,0.12727
4342,2016-17,Grant,Quincy School District,MOUNTAIN VIEW ELEMENTARY,0.11504
4343,2016-17,Grant,Quincy School District,GEORGE ELEMENTARY,0.22222
4344,2016-17,Grant,Warden School District,WARDEN ELEMENTARY,0.48718
4345,2016-17,,Coulee-Hartline School District,COULEE CITY ELEMENTARY,0.72727
4346,2016-17,Grant,Soap Lake School District,SOAP LAKE ELEMENTARY,0.60606
4347,2016-17,Grant,Royal School District,RED ROCK ELEMENTARY,0.2517
4348,2016-17,Grant,Moses Lake School District,PENINSULA ELEMENTARY,0.42708
4349,2016-17,Grant,Moses Lake School District,KNOLLS VISTA ELEMENTARY,0.38356
4350,2016-17,Grant,Moses Lake School District,LAKEVIEW TERRACE ELEMENTARY,0.51948
4351,2016-17,Grant,Moses Lake School District,MIDWAY ELEMENTARY,0.04348
4352,2016-17,Grant,Moses Lake School District,LARSON HEIGHTS ELEMENTARY,0.26531
4353,2016-17,Grant,Moses Lake School District,GARDEN HEIGHTS ELEMENTARY,0.56667
4354,2016-17,Grant,Moses Lake School District,LONGVIEW ELEMENTARY,0.53333
4355,2016-17,Grant,Moses Lake School District,NORTH ELEMENTARY,0.21569
4356,2016-17,Grant,Ephrata School District,COLUMBIA RIDGE ELEMENTARY,0.32979
4357,2016-17,Grant,Ephrata School District,GRANT ELEMENTARY,0.20755
4358,2016-17,,Wilson Creek School District,WILSON CREEK ELEMENTARY,
4359,2016-17,Grant,Grand Coulee Dam School District,LAKE ROOSEVELT ELEMENTARY,0.4717
4360,2016-17,Grays Harbor,Aberdeen School District,MCDERMOTH ELEMENTARY,0.74138
4361,2016-17,Grays Harbor,Aberdeen School District,ROBERT GRAY ELEMENTARY,0.13953
4362,2016-17,Grays Harbor,Aberdeen School District,A J WEST ELEMENTARY,0.39344
4363,2016-17,Grays Harbor,Aberdeen School District,STEVENS ELEMENTARY SCHOOL,0.5
4364,2016-17,Grays Harbor,Aberdeen School District,CENTRAL PARK ELEMENTARY,0.73684
4365,2016-17,Grays Harbor,Hoquiam School District,EMERSON ELEMENTARY,0.44248
4366,2016-17,Grays Harbor,North Beach School District No. 64,PACIFIC BEACH ELEMENTARY SCHOOL,0.73077
4367,2016-17,Grays Harbor,North Beach School District No. 64,OCEAN SHORES ELEMENTARY,0.7037
4368,2016-17,,McCleary School District,MCCLEARY ELEM,0.78261
4369,2016-17,Grays Harbor,Montesano School District,BEACON AVENUE ELEMENTARY SCHOOL,0.48039
4370,2016-17,Grays Harbor,Elma School District,ELMA ELEMENTARY SCHOOL,0.625
4371,2016-17,,Lake Quinault School District,LAKE QUINAULT SCHOOL,0.29412
4372,2016-17,,Cosmopolis School District,COSMOPOLIS ELEMENTARY SCHOOL,0.45
4373,2016-17,,Satsop School District,SATSOP ELEMENTARY,0.5
4374,2016-17,,Wishkah Valley School District,WISHKAH VALLEY ELEMENTARY/HIGH SCHOOL,0.27273
4375,2016-17,Grays Harbor,Ocosta School District,OCOSTA ELEMENTARY SCHOOL,0.57143
4376,2016-17,Grays Harbor,Oakville School District,OAKVILLE ELEMENTARY,0.5
4377,2016-17,Island,Oak Harbor School District,OAK HARBOR ELEMENTARY,0.45399
4378,2016-17,Island,Oak Harbor School District,CRESCENT HARBOR ELEM,0.40187
4379,2016-17,Island,Oak Harbor School District,BROAD VIEW ELEMENTARY,0.48
4380,2016-17,Island,Oak Harbor School District,OLYMPIC VIEW ELEM,0.42045
4381,2016-17,Island,Coupeville School District,COUPEVILLE ELEMENTARY SCHOOL,0.53165
4382,2016-17,Island,South Whidbey School District,SOUTH WHIDBEY ELEMENTARY,0.73684
4383,2016-17,,Queets-Clearwater School District,QUEETS-CLEARWATER ELEMENTARY,
4384,2016-17,,Brinnon School District,BRINNON ELEMENTARY,
4385,2016-17,Jefferson,Quilcene School District,QUILCENE HIGH AND ELEMENTARY,0.30769
4386,2016-17,,Chimacum School District,CHIMACUM CREEK PRIMARY SCHOOL,0.38961
4387,2016-17,Jefferson,Port Townsend School District,SALISH COAST ELEMENTARY,0.52174
4388,2016-17,King,Seattle School District No. 1,TOPS K-8 SCHOOL,0.81395
4389,2016-17,King,Seattle School District No. 1,PATHFINDER K-8 SCHOOL,0.60976
4390,2016-17,King,Seattle School District No. 1,SALMON BAY K-8 SCHOOL,0.97727
4391,2016-17,King,Seattle School District No. 1,GREEN LAKE ELEMENTARY SCHOOL,0.91954
4392,2016-17,King,Seattle School District No. 1,JOHN HAY ELEMENTARY SCHOOL,0.96923
4393,2016-17,King,Seattle School District No. 1,MADRONA K-5 SCHOOL,0.56604
4394,2016-17,King,Seattle School District No. 1,BEACON HILL INTERNATIONAL SCHOOL,0.5
4395,2016-17,King,Seattle School District No. 1,STEVENS ELEMENTARY SCHOOL,0.68571
4396,2016-17,King,Seattle School District No. 1,JOHN STANFORD INTERNATIONAL SCHOOL,0.92188
4397,2016-17,King,Seattle School District No. 1,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,0.5
4398,2016-17,King,Seattle School District No. 1,FRANTZ COE ELEMENTARY SCHOOL,0.86458
4399,2016-17,King,Seattle School District No. 1,WHITTIER ELEMENTARY SCHOOL,0.74074
4400,2016-17,King,Seattle School District No. 1,EMERSON ELEMENTARY SCHOOL,0.12963
4401,2016-17,King,Seattle School District No. 1,RISING STAR ELEMENTARY SCHOOL,0.25397
4402,2016-17,King,Seattle School District No. 1,LESCHI ELEMENTARY SCHOOL,0.18841
4403,2016-17,King,Seattle School District No. 1,GREENWOOD ELEMENTARY SCHOOL,0.7069
4404,2016-17,King,Seattle School District No. 1,ADAMS ELEMENTARY SCHOOL,0.78947
4405,2016-17,King,Seattle School District No. 1,GATEWOOD ELEMENTARY SCHOOL,0.72131
4406,2016-17,King,Seattle School District No. 1,THURGOOD MARSHALL ELEMENTARY,0.58974
4407,2016-17,King,Seattle School District No. 1,WEST WOODLAND ELEMENTARY SCHOOL,0.79121
4408,2016-17,King,Seattle School District No. 1,JOHN MUIR ELEMENTARY SCHOOL,0.40278
4409,2016-17,King,Seattle School District No. 1,ALKI ELEMENTARY SCHOOL,0.65385
4410,2016-17,King,Seattle School District No. 1,LAWTON ELEMENTARY SCHOOL,0.64894
4411,2016-17,King,Seattle School District No. 1,CONCORD INTERNATIONAL SCHOOL,0.64286
4412,2016-17,King,Seattle School District No. 1,MCGILVRA ELEMENTARY SCHOOL,0.70833
4413,2016-17,King,Seattle School District No. 1,BROADVIEW-THOMSON K-8 SCHOOL,0.60274
4414,2016-17,King,Seattle School District No. 1,OLYMPIC VIEW ELEMENTARY SCHOOL,0.69792
4415,2016-17,King,Seattle School District No. 1,HIGHLAND PARK ELEMENTARY SCHOOL,0.32143
4416,2016-17,King,Seattle School District No. 1,BAILEY GATZERT ELEMENTARY SCHOOL,0.32258
4417,2016-17,King,Seattle School District No. 1,DUNLAP ELEMENTARY SCHOOL,0.2
4418,2016-17,King,Seattle School District No. 1,MONTLAKE ELEMENTARY SCHOOL,0.8
4419,2016-17,King,Seattle School District No. 1,MAPLE ELEMENTARY SCHOOL,0.68605
4420,2016-17,King,Seattle School District No. 1,BRYANT ELEMENTARY SCHOOL,0.75
4421,2016-17,King,Seattle School District No. 1,LAURELHURST ELEMENTARY SCHOOL,0.82353
4422,2016-17,King,Seattle School District No. 1,DANIEL BAGLEY ELEMENTARY SCHOOL,0.74627
4423,2016-17,King,Seattle School District No. 1,LOYAL HEIGHTS ELEMENTARY SCHOOL,0.73171
4424,2016-17,King,Seattle School District No. 1,WEST SEATTLE ELEMENTARY SCHOOL,0.47143
4425,2016-17,King,Seattle School District No. 1,VIEW RIDGE ELEMENTARY SCHOOL,0.87952
4426,2016-17,King,Seattle School District No. 1,ARBOR HEIGHTS ELEMENTARY SCHOOL,0.83673
4427,2016-17,King,Seattle School District No. 1,LAFAYETTE ELEMENTARY SCHOOL,0.78313
4428,2016-17,King,Seattle School District No. 1,CATHARINE BLAINE K-8 SCHOOL,0.8427
